,video_id,channelTitle,title,description,publishedAt,tags,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,licensedContent,publishedDayName,durationSecs,tagCount
145,i6IjUtdy-YA,Guy Skills,"We Trained Like ""BRUCE LEE"" For a Day","We tried recreating most of all the difficult techniques by #BruceLee and his #Nunchak . Watch the video till the end Comment us your feedback. KADAISILA ENNAYUM BOOMER YOUTUBER MARI PESA VACHITINGLE DA
@BruceLeeUFC4 
___________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________________________________________",2022-05-22 06:30:10+00:00,"['I trained like bruce lee for a week', 'bruce lee diet and routine', 'training like bruce lee', 'eating like bruce lee', 'bruce lee daily routine', 'bruce lee workout', 'bruce lee kicks', 'bruce lee', 'jeet kun do', 'bruce lee table tennis', 'kicks', 'bruce lee martial arts', 'martial arts', 'How to become bruce lee', 'Is bruce lee alien?', 'Enter the dragon', 'Bruce Lee', 'Bruce lee motivation']",1839.0,114.0,0.0,10.0,PT7M31S,hd,false,True,Sunday,451,18
146,NSpP8gyYLVM,Guy Skills,kick Buttowski stunts are not easy we got hurt| #KickButtowski #Stunts #SkateBoard | GuySkills,"We did all the possible kick buttowski stunts that we could do and watch the full video to see how it turned out to be XD
#kickbuttowski #disney #childhood 
___________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...
___________________________________________________________________________",2022-05-15 06:31:08+00:00,"['Stunts in Real life', 'Real Life', 'In Real Life', 'Kick Buttowski Stunts', 'Disney', 'Kick Buttowski', 'Kick', 'Buttowski', 'Stunts', 'Stunt Recreation', 'Stunts In Real Life', 'Kick Buttowski Cartoon', 'We Tried', 'stunts', 'Nick Pro', 'Parkour']",774.0,81.0,0.0,21.0,PT7M50S,hd,false,True,Sunday,470,16
147,WTtIV8ADxGI,Guy Skills,We Created An Advertisement For BIKES | #BikeLovers #YamahaMT15 #HondaCB350 #BikeRiders,"We created an #Advertisement for #BikeLovers and @yamahaglobal should hire us 
___________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...",2022-05-08 06:21:46+00:00,"['bike advertisement', 'bikes', 'advertisement', 'yamaha mt 15', 'bike lovers', 'middle class bike lovers', 'bike brands', 'bikers', 'ttf', 'twin throttlers', 'bike youtubers', 'Bike YouTube', 'Bike riders', 'Indian Bikes', 'Indian Bikers']",2140.0,159.0,0.0,20.0,PT6M17S,hd,false,False,Sunday,377,15
148,oWnGYpwsnqk,Guy Skills,Is Tamil Cinema Ruined ? #tamilcinema | #vijayvsajith  #tamil,"A small discussion about #Tamilcinema and about #Actors and #Actresses and about #Kannism .... 
@JK16377.  if you are watching this ,.... #Subscribe 
__________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


LETS GET TO 10K BY THE END OF DECEMBER 2022 


love you all so much!!!!!!
___________________________________________________________________________",2022-05-01 06:15:10+00:00,"['plip plip', 'plip plip tamil', 'beast roast', 'beast plip plip', 'beast review', 'beast review plip plip', 'beast tamil plip plip', 'movie review', 'tamil movie', 'review', 'plip plip movie review', 'tamil cinema wars', 'vijay vs ajith', 'tamil hero war']",3618.0,172.0,0.0,32.0,PT58M15S,hd,false,True,Sunday,3495,14
149,0_oej5PB3OE,Guy Skills,Beast 2.0 | MIXING ALL MOVIE STORIES  | #Beast #KGFChapter2 #KGF,"A game in which u need to create stories and at the end you need to mix all those stories together, the twist is, nobody knows who creates which stories
___________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


LETS GET TO 10K BY THE END OF DECEMBER 2022 


love you all so much!!!!!!",2022-04-24 06:15:15+00:00,"['Tamil Cinema (Film Genre)', 'Review', 'Tamil movies review', 'tamil new movies online', 'tamil movies rating and review', 'tamil new movies honest review', 'Beast vs KGF', 'KGF Chapter 2', 'KGF - 2', 'Beast Movie', 'Tamil Cinema', 'KGF Chapter - 1', 'KGF Chapter - 2', 'Tamil stories']",757.0,101.0,0.0,33.0,PT20M27S,hd,false,True,Sunday,1227,14
150,FuQ6nWtZvGY,Guy Skills,ERROR 404 ! Content Not Found | GuySkills,"#FirstTime in the history of #GuySkills .... There is no content and we have failed to deliver the content i thought of giving you #Sorry ... #NotSorry .. #FunGuarranteed 
__________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


LETS GET TO 10K BY THE END OF DECEMBER 2022 


love you all so much!!!!!!",2022-04-17 06:15:14+00:00,,2065.0,197.0,0.0,15.0,PT6M49S,hd,false,True,Sunday,409,0
151,srEwzKhX47k,Guy Skills,Beast Trailer Launch | A Day With AUTO DRIVERS | #RohiniCinemas #BeastTrailer #Beast | Guyskills,"We went to #RohiniCinemas for #BeastTrailer Launch and on the way we took 3 #Autos and asked about their lives and their survival throughout the day...
___________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


LETS GET TO 10K BY THE END OF DECEMBER 2022 


love you all so much!!!!!!",2022-04-10 06:15:11+00:00,"['Auto drivers', 'Chennai auto', 'aamzing auto', 'auto annadurai', 'Passion', 'documentary video', 'chennai city', 'chennai', 'madras', 'madras city', 'dlf chennai', 'chennai mega project', 'marina beach chennai', 'chennai city tour', 'chennai time lapse', 'Auto driver', 'madras auto', 'chennai chance eh illa']",1518.0,,0.0,26.0,PT13M59S,hd,false,True,Sunday,839,18
152,HyiSLex5nro,Guy Skills,Simping For Our Crushes | GuySkills,"Its a #nostalgic video for all those idhayam muralis, manmadhan simbu and #kaadhal mannans  out there .
Our mission : 10,000 Subscribers before DCEMEBER 2022
#GSarmy Strong 
___________________________________________________________________________
 follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


LETS GET TO 10K BY THE END OF DECEMBER 2022 


love you all so much!!!!!!",2022-04-03 06:15:13+00:00,"['signs your crush likes you back', 'signs someone likes you', 'signs she likes you', 'crush', 'proposing to crush', 'how to propose to crush', 'how to confess crush', 'what is crush', 'difference between love and crush', 'how to know if crush likes you', 'your crush', 'dating crush', 'crush dating advice', 'love and crush', 'crush and live', 'crush and love', 'celebrity crushes', 'top 10 celebrity crushes', 'draw your crush', 'crush drawing challenge', 'relationship']",5138.0,377.0,0.0,15.0,PT12M32S,hd,false,True,Sunday,752,21
153,2SlcOg07T8s,Guy Skills,"You Draw, I Find 🔞| Pictionary | Draw and Find | Guess The Word | GuySkills","Pictionary game @MrBeast .... Let's collab !!!
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


LETS GET TO 10K BY THE END OF DECEMBER 2022 


love you all so much!!!!!!",2022-03-27 06:00:11+00:00,"['guess the diagram', 'find the drawing', 'guess the drawing', 'guess the word', 'game', 'finding game', 'draw the picture', 'guess the picture']",4237.0,428.0,0.0,24.0,PT11M9S,hd,false,True,Sunday,669,8
154,KBXt3GzeCzo,Guy Skills,CRINGE SONG - The Making | GuySkills,"We tried making a #song for GuySkills and main intention was to pour out the cringe rain, and it turned out and met my expectations XD #GuySkills
___________________________________________________________________________",2022-03-20 06:00:13+00:00,"['song making', 'album song', 'guyskills song', 'tamil song', 'tamil song making', 'channel song', 'cringe song', 'guyskills']",931.0,94.0,0.0,8.0,PT5M7S,hd,false,False,Sunday,307,8
155,MiJyWWdwF4A,Guy Skills,TAMIL SERIAL And Its TOXICITY | Trolling Tamil Serials | Tamil Serials Cringe | Tamil Serial Podcast,"@VijayTelevision , @zeetv has its own perks of shows and entertainment but on the other hand, it also spreads a range of toxicity in the mindset of growing youngsters. Although it is a troll material, the toxicity in it should also be addressed.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


LETS GET TO 10K BY THE END OF DECEMBER 2022 


love you all so much!!!!!!",2022-03-13 06:00:24+00:00,"['Tamil serials', 'tamil serial promo', 'tamil serial troll', 'tamil serial today episode', 'tamil serials and toxicity', 'toxic serials', 'tamil serial in tamil', 'tamil serial roast', 'funny tamil serial scenes', 'sun tv', 'vijay tv', 'zee tv', 'sun tv serial promo', 'vijay tv serial promo', 'Vijay TV', 'ZEE TV', 'Serials', 'Bharathi kannamma', 'Roja serial today', 'roha serial episode']",4743.0,295.0,0.0,15.0,PT29M42S,hd,false,True,Sunday,1782,20
156,RZ-hGGcxx04,Guy Skills,Luck - Not a SHORT FILM | Short Film Making | GuySkills,"In this video, we made an establishment of an idealogy that is a fallocy that can ruin minds, knock off opportunities and make people lazy #Luck.
I would not call this a #ShortFilm but this is just showcasing what reality is with just a mix of #entertainment
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!",2022-03-06 06:00:13+00:00,"['short film', 'tamil short films', 'vetrimaaran', 'short film directors', 'academy winner short film', 'film making', 'oscar winner', 'films', 'short films', 'trending short films', 'luck short film', 'an official short film', 'what is luck', 'luck film', 'Tamil short film', 'English short film']",1627.0,115.0,0.0,26.0,PT5M13S,hd,false,True,Sunday,313,16
157,lG9eaMMNz3I,Guy Skills,Making Strangers Sing ARABIC KUTHU On OMEGLE | #ArabicKuthu #HalamithiHabiBo,"We went on #Omegle @akitorah and made strangers sing #ArabicKuthu and compiled it and if this video hits a 100 Likes, we will go for another part
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!",2022-02-27 06:00:14+00:00,"['Omegle', 'trolling strangers on Omegle', 'Omegle funny', 'Omegle fun compilation', 'Trolling on omegle', 'Strangers on omegle', 'Making strangers sing on omegle', 'Arabic kuthu on Omegle', 'Arabic kuthu', 'Beast', 'Halamithi Habi Bo', 'Omegle funny clips', 'Omegle Fun compilation', 'Omegle strangers']",2975.0,243.0,0.0,29.0,PT10M52S,hd,false,True,Sunday,652,14
158,iROajl-0wBw,Guy Skills,Truth Behind IT Jobs | IT Employees Discussion | Why Should You NOT CHOOSE IT Jobs ? | #Engineers,"This podcast discusses the Truth behind IT Jobs and what really happens behind every engineer choosing #ITJobs.
A Complete Fun discussion on The fact about why IT Companies hire Engineering Emplyees
___________________________________________________________________________
Know the complete foundation on when and where, and which language to use and why! 

https://medium.com/@grktheXplorer/a-warriors-guide-to-competitive-programming-cab09305b7e5
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!",2022-02-20 06:00:12+00:00,"['jobless tamil status', 'jobless indian engineers', 'economic survey 2019', 'economic survey 2020', 'economic survey 2021', 'economic survey 2022', 'jobless india', 'layoffs in india', 'layoffs', 'layoff', 'economist', 'service sector business', 'product sector business', 'economics on your tips']",4375.0,271.0,0.0,21.0,PT43M28S,hd,false,True,Sunday,2608,14
